Tract Number,Mean Age,Latitude,Longitude,GEOID
4638,44.5,33.922533,-118.0218275,1400000US06037503106
4639,57,33.9319075,-118.0270415,1400000US06037503201
4640,41.8,33.9392895,-118.0352025,1400000US06037503202
464101,52.3,33.9478135,-118.0159295,1400000US06037503301
464102,43.5,33.9410585,-118.021431,1400000US06037503302
4642,44.5,33.9360445,-117.984812,1400000US06037503401
480002,48.8,33.9411175,-118.0019365,1400000US06037503402
480011,36.5,33.9331195,-118.0126825,1400000US06037503501
480012,44.6,33.931968,-118.000853,1400000US06037503502
480101,42.4,33.9226515,-118.012887,1400000US06037503601
480102,41.9,33.9135745,-118.0030245,1400000US06037503602
480201,46.6,33.9274675,-117.9953465,1400000US06037503701
480202,46.3,33.9235475,-117.985447,1400000US06037503702
480302,40.6,33.9100105,-117.985431,1400000US06037503703
480303,36.3,33.8968395,-118.0030395,1400000US06037503802
480304,38.1,33.8905285,-118.0057775,1400000US06037503901
4804,42.9,33.887924,-118.015935,1400000US06037503902
4805,46.7,33.9077145,-118.015603,1400000US06037504001
480601,31.6,33.908827,-118.0235205,1400000US06037504002
480602,40.8,33.9097585,-118.033532,1400000US06037504101
480702,44.5,33.8999125,-118.0464285,1400000US06037504102
480703,35.9,34.029354,-118.088905,1400000US06037530003
480704,41,34.0224325,-118.089527,1400000US06037530004
480802,46.7,34.0283005,-118.1077475,1400000US06037530005
480803,42.3,34.0207055,-118.113921,1400000US06037530006
480804,38.4,34.011949,-118.1001695,1400000US06037530101
480901,38.9,34.015395,-118.1155185,1400000US06037530102
480902,36.8,34.0246365,-118.1367445,1400000US06037530202
480903,39.7,34.027157,-118.1272475,1400000US06037530203
481001,46.9,34.0186495,-118.128521,1400000US06037530204
481002,40.1,34.028934,-118.154748,1400000US06037530301
481101,41.9,34.0277915,-118.1481645,1400000US06037530302
481102,36.9,34.0388015,-118.153189,1400000US06037530400
481103,40.8,34.038762,-118.165861,1400000US06037530500
481201,35.2,34.053217,-118.1753095,1400000US06037530601
481203,41.6,34.0539625,-118.171816,1400000US06037530602
4813,45.9,34.058801,-118.1809405,1400000US06037530700
481401,40.8,34.050936,-118.187759,1400000US06037530801
481403,46,34.052195,-118.1814815,1400000US06037530802
481404,49.1,34.0432735,-118.1886005,1400000US06037530901
4815,47.9,34.0457515,-118.181252,1400000US06037530902
481603,37.5,34.040998,-118.17345,1400000US06037531000
481604,41.4,34.0358385,-118.18847,1400000US06037531101
481605,41.7,34.036199,-118.1810015,1400000US06037531102
481606,46.8,34.0303095,-118.186239,1400000US06037531201
481711,47.2,34.026127,-118.186209,1400000US06037531202
481712,44.6,34.0206815,-118.1830935,1400000US06037531301
481713,39.2,34.015861,-118.1840735,1400000US06037531302
481714,48.6,34.0195495,-118.1704775,1400000US06037531502
4818,50,34.0294235,-118.1749085,1400000US06037531503
481901,43.5,34.027883,-118.167411,1400000US06037531504
481902,35.9,34.018128,-118.1643695,1400000US06037531602
482001,51.5,34.029538,-118.1615365,1400000US06037531603
482002,42.4,34.0238505,-118.1624395,1400000US06037531604
482101,45.7,34.0216845,-118.152093,1400000US06037531701
482102,45.9,34.015819,-118.159798,1400000US06037531702
482201,38.6,34.0189945,-118.137963,1400000US06037531800
482202,39,34.013511,-118.142268,1400000US06037531901
482301,45.6,34.0120805,-118.1324565,1400000US06037531902
482303,36.5,34.0054385,-118.1232295,1400000US06037532001
482304,42,34.0034945,-118.117795,1400000US06037532002
482401,41.3,34.004803,-118.1053765,1400000US06037532101
482403,40.9,33.997581,-118.111544,1400000US06037532102
482404,47.8,33.986732,-118.1227795,1400000US06037532200
482502,41.5,34.0092975,-118.1758795,1400000US06037532302
482503,36.4,34.0026595,-118.1485105,1400000US06037532303
482521,41.9,33.985628,-118.152339,1400000US06037532304
482522,43.7,33.999365,-118.205749,1400000US06037532400
4826,49.2,33.9902755,-118.221448,1400000US06037532500
482701,42.3,33.98445,-118.234062,1400000US06037532603
482702,45.1,33.9842465,-118.229001,1400000US06037532604
482801,39.5,33.984243,-118.225147,1400000US06037532605
5001,45.6,33.983227,-118.2208325,1400000US06037532606
500202,44,33.9849455,-118.2418305,1400000US06037532700
500203,45.3,33.9862165,-118.252074,1400000US06037532800
500204,50.7,33.9790945,-118.2520505,1400000US06037532900
5003,52.6,33.980225,-118.2455,1400000US06037533001
500402,40,33.9775735,-118.238836,1400000US06037533002
500403,40.8,33.976994,-118.2315295,1400000US06037533103
500404,42.6,33.976533,-118.224446,1400000US06037533104
5005,36.9,33.98286,-118.2164205,1400000US06037533105
5006,37.3,33.979082,-118.2173905,1400000US06037533106
5007,39.1,33.9743625,-118.215372,1400000US06037533107
5008,38.1,33.9819865,-118.208027,1400000US06037533201
5009,36.7,33.978495,-118.2088,1400000US06037533202
501001,33.3,33.9742045,-118.2080885,1400000US06037533203
501002,37.5,33.9924535,-118.202177,1400000US06037533300
5012,37.5,33.9937625,-118.193039,1400000US06037533401
501301,41.5,33.989879,-118.195177,1400000US06037533402
501302,42.8,33.9879095,-118.186593,1400000US06037533403
5014,34.8,33.9855105,-118.200384,1400000US06037533501
501501,53.3,33.985033,-118.194854,1400000US06037533502
501503,31.9,33.9846865,-118.191065,1400000US06037533503
501504,41.7,33.9803325,-118.194495,1400000US06037533601
5016,33.7,33.9771245,-118.1965575,1400000US06037533602
5017,44.1,33.972372,-118.196797,1400000US06037533603
501802,38.9,33.9893075,-118.181887,1400000US06037533701
501803,30.5,33.983567,-118.1827375,1400000US06037533702
501804,33.1,33.984506,-118.1733515,1400000US06037533703
5019,38.8,33.9748395,-118.1829185,1400000US06037533803
502003,34.8,33.975134,-118.179113,1400000US06037533804
502004,33.6,33.97456,-118.17528,1400000US06037533805
502005,33.8,33.9673165,-118.171871,1400000US06037533806
5021,42.2,33.9729615,-118.1563865,1400000US06037533901
5022,36.9,33.968132,-118.154518,1400000US06037533902
502303,33.9,33.9676565,-118.147259,1400000US06037534001
502401,36,33.9670875,-118.139073,1400000US06037534002
502402,39.8,33.971262,-118.166111,1400000US06037534101
5025,38.9,33.9705995,-118.161146,1400000US06037534102
502602,35.8,33.9584335,-118.167006,1400000US06037534201
502603,39.1,33.958316,-118.159746,1400000US06037534202
502604,41.6,33.956936,-118.154162,1400000US06037534203
5027,37.9,33.959614,-118.1868985,1400000US06037534301
502801,36.2,33.9583695,-118.1756955,1400000US06037534302
502901,35.9,33.9672875,-118.1979385,1400000US06037534403
5030,28.7,33.966232,-118.190553,1400000US06037534404
503103,36.5,33.9663705,-118.183009,1400000US06037534405
503104,35,33.9647425,-118.1749915,1400000US06037534406
503105,30.2,33.967728,-118.2076625,1400000US06037534501
503106,33.3,33.966782,-118.198765,1400000US06037534502
503201,35.1,33.968297,-118.2147665,1400000US06037534700
503202,36.6,33.9711215,-118.2213815,1400000US06037534802
503301,39.8,33.9697565,-118.224228,1400000US06037534803
503302,30.9,33.963155,-118.226586,1400000US06037534804
503401,38.4,33.9699765,-118.236756,1400000US06037534900
503402,40,33.971394,-118.2531335,1400000US06037535001
503501,33,33.971089,-118.24658,1400000US06037535002
503502,35.6,33.964088,-118.24764,1400000US06037535101
503601,43.4,33.959393,-118.2495725,1400000US06037535102
503602,44.2,33.949899,-118.24958,1400000US06037535200
503701,40.3,33.9621925,-118.236445,1400000US06037535300
503702,37.7,33.9537225,-118.2359285,1400000US06037535400
503704,60.7,33.9614045,-118.2221395,1400000US06037535501
503705,49.7,33.9615415,-118.215306,1400000US06037535502
503801,41.3,33.955245,-118.2144695,1400000US06037535503
503802,41.1,33.956718,-118.223912,1400000US06037535603
503901,39.4,33.950341,-118.224549,1400000US06037535604
503902,38.9,33.948773,-118.2165205,1400000US06037535605
504001,22.3,33.947871,-118.224586,1400000US06037535606
504002,34.1,33.941773,-118.221212,1400000US06037535607
504101,41.2,33.9601865,-118.2041425,1400000US06037535701
5042,35.7,33.954266,-118.205026,1400000US06037535702
530005,54.6,33.9406675,-118.207837,1400000US06037535802
530006,34.7,33.948089,-118.210065,1400000US06037535803
530007,40.2,33.9474505,-118.2031045,1400000US06037535804
530101,39.1,33.9462855,-118.194686,1400000US06037535901
530102,40.7,33.939464,-118.19578,1400000US06037535902
530202,38.3,33.9555625,-118.1907775,1400000US06037536000
530203,45.4,33.9417295,-118.1663085,1400000US06037536102
530204,33.8,33.9433725,-118.1851725,1400000US06037536103
530301,35.4,33.9442965,-118.1784495,1400000US06037536104
530302,34.6,33.920337,-118.1664535,1400000US06037536200
5304,30.6,33.9217835,-118.182427,1400000US06037540000
5305,35,33.929643,-118.190329,1400000US06037540101
530603,35.2,33.9230905,-118.194295,1400000US06037540102
5307,37.5,33.9409795,-118.2135415,1400000US06037540201
530801,32.7,33.93377,-118.2059775,1400000US06037540202
530802,35.1,33.9268815,-118.2045025,1400000US06037540203
530901,32.4,33.9340825,-118.219672,1400000US06037540300
530902,31.8,33.93316,-118.228254,1400000US06037540400
5310,32.1,33.9238845,-118.2198235,1400000US06037540501
531101,32.2,33.916178,-118.213576,1400000US06037540502
531102,30.5,33.924654,-118.23355,1400000US06037540600
531201,33,33.9246715,-118.2466135,1400000US06037540700
531202,28.6,33.916466,-118.2521395,1400000US06037540800
531301,32.7,33.919847,-118.273685,1400000US06037540901
531302,28.4,33.9091615,-118.2737495,1400000US06037540902
531502,28.3,33.8937145,-118.2742165,1400000US06037541001
531503,29.7,33.8743895,-118.273635,1400000US06037541002
531504,27.9,33.8979975,-118.2603865,1400000US06037541100
531602,28.9,33.909725,-118.2537435,1400000US06037541200
531603,30.7,33.911067,-118.243046,1400000US06037541300
531604,28.6,33.912905,-118.2332065,1400000US06037541400
531701,32.1,33.9141525,-118.227834,1400000US06037541500
531702,33.7,33.913246,-118.222482,1400000US06037541603
5318,33,33.908019,-118.211611,1400000US06037541604
531901,32.4,33.8997425,-118.208951,1400000US06037541605
531902,37.6,33.899695,-118.218413,1400000US06037541606
532001,31.7,33.9178175,-118.202112,1400000US06037541700
532002,29.6,33.912196,-118.1945165,1400000US06037541801
532101,29,33.9098975,-118.186707,1400000US06037541802
532102,36.9,33.9059635,-118.202869,1400000US06037542000
5322,32.6,33.901361,-118.196443,1400000US06037542103
532302,33.4,33.9011455,-118.1905805,1400000US06037542104
532303,44.6,33.894058,-118.198844,1400000US06037542105
532304,44.8,33.8925035,-118.1877645,1400000US06037542106
5325,29.7,33.8852555,-118.1971175,1400000US06037542200
532605,33.4,33.892326,-118.2110415,1400000US06037542401
532606,35.5,33.881026,-118.211839,1400000US06037542402
532607,33,33.892216,-118.236106,1400000US06037542501
5327,31.1,33.8922755,-118.22747,1400000US06037542502
5328,25.4,33.90616,-118.226784,1400000US06037542601
5329,30.5,33.899639,-118.226136,1400000US06037542602
533001,30.2,33.9013835,-118.2371125,1400000US06037542700
533002,29.7,33.899566,-118.247761,1400000US06037542800
533103,26.4,33.892125,-118.244456,1400000US06037542900
533104,33.7,33.890904,-118.258515,1400000US06037543000
533105,32.4,33.8808295,-118.2532615,1400000US06037543100
533108,28.8,33.884614,-118.234353,1400000US06037543201
533201,32.8,33.8809455,-118.2326515,1400000US06037543202
533204,32.2,33.8523695,-118.241227,1400000US06037543304
5333,27.8,33.8607495,-118.2185895,1400000US06037543305
533401,36,33.8365455,-118.243931,1400000US06037543306
533402,31.1,33.8656315,-118.2505645,1400000US06037543321
533403,36.5,33.852461,-118.257305,1400000US06037543322
533501,35.5,33.853193,-118.273818,1400000US06037543400
533504,31.8,33.842811,-118.283295,1400000US06037543501
533601,28.1,33.840945,-118.292062,1400000US06037543502
533602,28.4,33.833228,-118.2925675,1400000US06037543503
533603,29,33.8216445,-118.2813545,1400000US06037543601
533701,30.5,33.8167325,-118.2932245,1400000US06037543602
533702,31.6,33.805408,-118.2929415,1400000US06037543603
533703,28.4,33.8083,-118.282031,1400000US06037543604
533803,31.5,33.821584,-118.2698445,1400000US06037543701
533804,40,33.8135545,-118.2695935,1400000US06037543702
533805,34.1,33.803436,-118.269744,1400000US06037543703
533806,32.6,33.8424445,-118.271881,1400000US06037543801
533901,29.8,33.829768,-118.270758,1400000US06037543802
533902,28.6,33.8318165,-118.2525685,1400000US06037543903
534001,31.6,33.8143925,-118.2531835,1400000US06037543905
534002,29.9,33.8395345,-118.2156975,1400000US06037544001
534101,32.6,33.832284,-118.216995,1400000US06037544002
534102,27.5,33.9234905,-118.068203,1400000US06037550000
534201,26.8,33.924378,-118.0751925,1400000US06037550100
534202,30.4,33.926559,-118.085166,1400000US06037550201
534203,29.8,33.923226,-118.0904465,1400000US06037550202
534301,29.6,33.924951,-118.0999545,1400000US06037550300
534302,29.1,33.93789,-118.0979355,1400000US06037550400
534403,33.8,33.949951,-118.1052355,1400000US06037550500
534404,31,33.961915,-118.11743,1400000US06037550601
534405,27.3,33.955599,-118.122617,1400000US06037550602
534406,25.8,33.9637035,-118.131132,1400000US06037550700
534501,27.5,33.95184,-118.144318,1400000US06037550800
534502,33.4,33.942018,-118.129037,1400000US06037550901
5347,37.9,33.9476205,-118.1254215,1400000US06037550902
534802,34.9,33.93758,-118.112064,1400000US06037551000
534803,35.3,33.925198,-118.1271705,1400000US06037551101
534804,32.2,33.9263085,-118.117121,1400000US06037551102
5349,32.2,33.928125,-118.1453215,1400000US06037551201
535001,28.8,33.924546,-118.1381015,1400000US06037551202
535002,30.5,33.935437,-118.1338245,1400000US06037551300
535101,30.4,33.943543,-118.1557035,1400000US06037551401
535102,29.4,33.941069,-118.145972,1400000US06037551402
5352,27.4,33.935499,-118.1570615,1400000US06037551501
5353,30.4,33.9271955,-118.152565,1400000US06037551502
5354,32.7,33.925708,-118.162308,1400000US06037551600
535501,28.4,33.9172545,-118.147362,1400000US06037551700
535502,38,33.9130225,-118.126126,1400000US06037551800
535503,37.2,33.9095205,-118.105257,1400000US06037551900
535603,29.2,33.9118045,-118.0950135,1400000US06037552001
535604,28.2,33.9127735,-118.0864385,1400000US06037552002
535605,30.4,33.9060395,-118.0880175,1400000US06037552100
535606,27.7,33.9096145,-118.071753,1400000US06037552200
535607,29.2,33.911254,-118.0643675,1400000US06037552301
535701,35.7,33.907394,-118.0581555,1400000US06037552302
535702,30.4,33.8980945,-118.0517475,1400000US06037552400
535802,35.2,33.8913085,-118.0776385,1400000US06037552601
535803,31.9,33.8913005,-118.0641375,1400000US06037552602
535804,28.3,33.898588,-118.073231,1400000US06037552700
535901,35.3,33.8984565,-118.091186,1400000US06037552800
535902,36.4,33.8911535,-118.0911425,1400000US06037552900
5360,31.3,33.8944915,-118.104017,1400000US06037553000
536102,36.8,33.889421,-118.1127025,1400000US06037553100
536103,34.5,33.905905,-118.121044,1400000US06037553200
536104,31.6,33.9034715,-118.1384935,1400000US06037553300
536201,30.2,33.9080855,-118.147922,1400000US06037553400
536202,35.2,33.9000805,-118.151439,1400000US06037553502
5400,30.3,33.9130005,-118.153897,1400000US06037553503
540101,34.4,33.907683,-118.153012,1400000US06037553504
540102,31,33.9075065,-118.1698565,1400000US06037553601
540201,28.3,33.9088955,-118.1644655,1400000US06037553602
540202,30.4,33.9043765,-118.1808955,1400000US06037553701
540203,28.4,33.8963275,-118.1827705,1400000US06037553702
5403,31,33.892694,-118.16875,1400000US06037553801
5404,29.9,33.8872045,-118.1740865,1400000US06037553802
540501,32.3,33.892811,-118.1513965,1400000US06037553901
540502,27.4,33.8844935,-118.15349,1400000US06037553902
5406,24.8,33.898299,-118.1330425,1400000US06037554001
5407,28.4,33.891191,-118.1340245,1400000US06037554002
5408,34.1,33.8926795,-118.123279,1400000US06037554101
540901,40.2,33.899347,-118.1209575,1400000US06037554103
540902,40.5,33.8930155,-118.1193115,1400000US06037554104
541003,40.9,33.8855435,-118.1212725,1400000US06037554105
5411,33.2,33.883853,-118.1382725,1400000US06037554201
5412,32.7,33.880274,-118.1244275,1400000US06037554203
5413,32.9,33.8856885,-118.126066,1400000US06037554204
541401,33.5,33.8831365,-118.146945,1400000US06037554301
541402,26.2,33.872983,-118.1469185,1400000US06037554302
5415,28.3,33.873679,-118.1382425,1400000US06037554403
541603,28.4,33.8736955,-118.1295155,1400000US06037554404
541604,28.9,33.8737165,-118.121205,1400000US06037554405
541605,39.3,33.8730215,-118.1121225,1400000US06037554406
541606,27,33.8805125,-118.0376605,1400000US06037554511
5417,31.7,33.8767845,-118.055207,1400000US06037554512
541801,28.2,33.8839755,-118.068399,1400000US06037554513
541802,35.9,33.873113,-118.0718865,1400000US06037554514
5420,35,33.8532505,-118.077109,1400000US06037554515
542103,30.1,33.85597,-118.067815,1400000US06037554516
542104,30.1,33.8625445,-118.054959,1400000US06037554517
542105,30.1,33.8660225,-118.037583,1400000US06037554518
542106,26.1,33.8524445,-118.0548455,1400000US06037554519
5422,31.1,33.872872,-118.0975195,1400000US06037554521
542401,35.5,33.8521495,-118.092538,1400000US06037554522
542402,34.3,33.8830775,-118.0889585,1400000US06037554600
542501,32.6,33.884038,-118.075438,1400000US06037554700
542502,28.2,33.876682,-118.0829655,1400000US06037554801
542601,28.3,33.8693975,-118.080643,1400000US06037554802
542602,31.8,33.8596135,-118.079953,1400000US06037554900
5427,30.1,33.8439845,-118.09042,1400000US06037555001
5428,41.3,33.834986,-118.088393,1400000US06037555002
5429,31.9,33.838749,-118.0769775,1400000US06037555102
5430,36.8,33.842454,-118.0655045,1400000US06037555103
5431,31.9,33.835133,-118.0655175,1400000US06037555104
543201,31.6,33.8213105,-118.0725155,1400000US06037555202
543203,31.3,33.8272315,-118.077266,1400000US06037555211
543304,44.3,33.8268485,-118.067621,1400000US06037555212
543305,44.4,33.863656,-118.116728,1400000US06037570001
543306,39.4,33.8646595,-118.1294745,1400000US06037570002
543321,45.4,33.8646165,-118.1402795,1400000US06037570003
543322,48.2,33.864586,-118.153281,1400000US06037570100
5434,41.3,33.8798935,-118.1781265,1400000US06037570202
543501,41,33.878324,-118.159982,1400000US06037570203
543502,41.6,33.871521,-118.15561,1400000US06037570204
543503,45.7,33.8721785,-118.1905275,1400000US06037570301
543601,38,33.8606765,-118.191717,1400000US06037570303
543603,59.1,33.8571235,-118.1933885,1400000US06037570304
543605,38.7,33.8678635,-118.1977305,1400000US06037570402
543606,40.5,33.877836,-118.2047045,1400000US06037570403
543607,45.1,33.8770965,-118.1969205,1400000US06037570404
543701,34.8,33.8682535,-118.1795615,1400000US06037570501
543703,39.7,33.867406,-118.167641,1400000US06037570502
543704,37.8,33.8563635,-118.1810925,1400000US06037570601
543705,34.7,33.855556,-118.172465,1400000US06037570602
543801,38.3,33.857059,-118.1620535,1400000US06037570603
543803,33.6,33.853702,-118.151119,1400000US06037570701
543804,46.2,33.850709,-118.1594625,1400000US06037570702
543903,40,33.8535065,-118.1337395,1400000US06037570800
543905,33,33.852278,-118.1081355,1400000US06037570901
544001,34.8,33.8536735,-118.120748,1400000US06037570902
544002,33.8,33.8395,-118.100555,1400000US06037571000
550101,40,33.8432775,-118.1163045,1400000US06037571101
550201,31.1,33.835982,-118.1163515,1400000US06037571102
550202,35.4,33.839673,-118.133678,1400000US06037571200
550301,28.8,33.8397455,-118.149794,1400000US06037571300
550501,37.4,33.8335705,-118.158431,1400000US06037571400
550502,43.4,33.841848,-118.1845175,1400000US06037571502
550601,30.7,33.847923,-118.1706255,1400000US06037571503
550602,40.6,33.8397365,-118.1703035,1400000US06037571504
5507,42.9,33.8495635,-118.18101,1400000US06037571600
550801,35.7,33.850557,-118.2002135,1400000US06037571701
550802,32.9,33.8490335,-118.1920015,1400000US06037571703
550901,33.9,33.849558,-118.185987,1400000US06037571704
550902,35.2,33.8349725,-118.19689,1400000US06037571800
551001,38.2,33.834097,-118.1768285,1400000US06037571900
551002,43.2,33.822661,-118.1761875,1400000US06037572001
551101,33.7,33.8228135,-118.1928235,1400000US06037572002
551102,30.4,33.825389,-118.200738,1400000US06037572100
551201,37.9,33.815305,-118.195057,1400000US06037572201
551203,33.3,33.8080025,-118.193957,1400000US06037572202
551204,35.7,33.8185705,-118.2180885,1400000US06037572301
5513,39.3,33.81528,-118.2103735,1400000US06037572302
551401,32.1,33.8226965,-118.210521,1400000US06037572400
551402,32.4,33.8168,-118.2184415,1400000US06037572500
551501,34.1,33.8081255,-118.213883,1400000US06037572600
551502,34.9,33.800743,-118.212552,1400000US06037572700
5517,35.7,33.7971505,-118.2214735,1400000US06037572800
551801,34.1,33.793533,-118.210846,1400000US06037572900
551802,36.9,33.7934865,-118.1915465,1400000US06037573002
5519,34.7,33.7935335,-118.202413,1400000US06037573003
552001,36.9,33.7934855,-118.196468,1400000US06037573004
552002,32.7,33.8007525,-118.197379,1400000US06037573100
5521,35,33.8007765,-118.185019,1400000US06037573201
5522,27.4,33.7934875,-118.185022,1400000US06037573202
552301,36,33.7948965,-118.1741585,1400000US06037573300
552302,41.2,33.81157,-118.1783155,1400000US06037573401
5524,36.4,33.800741,-118.169241,1400000US06037573402
552601,30.1,33.7971065,-118.1586315,1400000US06037573403
552602,36.9,33.8256225,-118.1353035,1400000US06037573601
5527,35.4,33.825622,-118.107714,1400000US06037573700
5528,38.1,33.825582,-118.1003275,1400000US06037573800
5529,36.5,33.8146265,-118.1024205,1400000US06037574000
5530,35.1,33.814659,-118.1216115,1400000US06037574100
5531,31,33.8032905,-118.1296265,1400000US06037574201
553201,35.5,33.801528,-118.1426875,1400000US06037574202
553202,36.2,33.799618,-118.116615,1400000US06037574300
5533,41,33.8029685,-118.102423,1400000US06037574400
5534,35.7,33.7850495,-118.09909,1400000US06037574500
553502,33.4,33.781883,-118.1157115,1400000US06037574601
553503,32,33.7778535,-118.1077455,1400000US06037574602
553504,32.1,33.778316,-118.118802,1400000US06037574700
553601,31,33.7825585,-118.1276545,1400000US06037574800
553602,29.9,33.7912135,-118.125115,1400000US06037574901
553701,30.3,33.790025,-118.1383855,1400000US06037574902
553702,32.7,33.794735,-118.147801,1400000US06037575001
553801,26.6,33.7864875,-118.1413935,1400000US06037575002
553802,32.4,33.788888,-118.162196,1400000US06037575101
553901,33.4,33.7844105,-118.1621985,1400000US06037575102
553902,31.1,33.786195,-118.153483,1400000US06037575103
554001,37.3,33.786226,-118.1763345,1400000US06037575201
554002,33.8,33.78623,-118.170894,1400000US06037575202
554101,32.3,33.786223,-118.185031,1400000US06037575300
554105,28.6,33.7863985,-118.199662,1400000US06037575401
554106,36.1,33.786223,-118.1915435,1400000US06037575402
554201,36.1,33.7864955,-118.216506,1400000US06037575500
554203,36.6,33.7789725,-118.202434,1400000US06037575801
554204,35.1,33.7789625,-118.197209,1400000US06037575802
554301,32,33.778964,-118.1937175,1400000US06037575803
554302,28.5,33.7731395,-118.2018035,1400000US06037575901
554403,33.3,33.7723135,-118.195205,1400000US06037575902
554404,36,33.7607185,-118.1929295,1400000US06037576001
554405,40.5,33.7722415,-118.18653,1400000US06037576200
554406,44.4,33.7789675,-118.1886975,1400000US06037576301
554511,42.2,33.7789715,-118.1828485,1400000US06037576302
554512,46.2,33.778975,-118.178504,1400000US06037576401
554513,44.5,33.778975,-118.174161,1400000US06037576402
554514,44.7,33.7789755,-118.1698145,1400000US06037576403
554515,50.6,33.7722045,-118.179118,1400000US06037576501
554516,47.2,33.7718495,-118.174028,1400000US06037576502
554517,39.1,33.7716165,-118.1698205,1400000US06037576503
554518,42.8,33.7652045,-118.1796705,1400000US06037576601
554519,56.1,33.76441139,-118.1605362,1400000US06037576700
554521,40.8,33.7714375,-118.164174,1400000US06037576801
554522,46.7,33.7717065,-118.1578605,1400000US06037576802
5546,37.3,33.7789715,-118.1643805,1400000US06037576901
5547,38.6,33.7807795,-118.1567715,1400000US06037576903
554801,34.1,33.777152,-118.157318,1400000US06037576904
554802,43.7,33.7789585,-118.137556,1400000US06037577000
5549,38.1,33.7707995,-118.148066,1400000US06037577100
555001,38.7,33.76191605,-118.1491539,1400000US06037577200
555002,34.1,33.75766847,-118.1383438,1400000US06037577300
555105,34.9,33.762243,-118.135091,1400000US06037577400
555106,36.5,33.7547985,-118.1215115,1400000US06037577501
555107,37.6,33.75077078,-118.1235076,1400000US06037577504
555202,40.1,33.7691845,-118.113192,1400000US06037577602
555211,30.3,33.7674355,-118.128335,1400000US06037577603
555212,32.9,33.7541115,-118.106384,1400000US06037577604
5553,43.7,33.343563,-118.3300478,1400000US06037599000
570001,36.5,33.9546155,-118.2959315,1400000US06037600100
570002,39.8,33.948816,-118.2970355,1400000US06037600201
570003,39.6,33.942687,-118.300322,1400000US06037600202
5701,37.6,33.935471,-118.304648,1400000US06037600302
570202,35.2,33.935475,-118.2982525,1400000US06037600303
570203,28.8,33.9354725,-118.2940895,1400000US06037600304
570204,38.1,33.938071,-118.3133435,1400000US06037600400
570303,28.1,33.9344525,-118.3220685,1400000US06037600501
570304,29.4,33.928157,-118.3297925,1400000US06037600502
570305,33.3,33.941846,-118.3220505,1400000US06037600601
570306,39.2,33.941607,-118.3307755,1400000US06037600602
570402,35.8,33.951115,-118.330824,1400000US06037600702
570403,28.4,33.958129,-118.336911,1400000US06037600703
570404,27.3,33.9561975,-118.3242245,1400000US06037600704
570502,34.5,33.9654475,-118.3221555,1400000US06037600801
570503,26.9,33.9671535,-118.335259,1400000US06037600802
570504,36.5,33.971193,-118.3519265,1400000US06037600902
570601,30.1,33.978118,-118.3523905,1400000US06037600911
570602,33.5,33.97589,-118.3417805,1400000US06037600912
570603,27.3,33.9640175,-118.3486425,1400000US06037601001
570701,35.3,33.9571955,-118.348273,1400000US06037601002
570703,44.3,33.949083,-118.3482325,1400000US06037601100
5708,39,33.949072,-118.357022,1400000US06037601202
570901,40.4,33.962523,-118.357524,1400000US06037601211
570902,40.6,33.956087,-118.356869,1400000US06037601212
5710,43.1,33.9789525,-118.3639195,1400000US06037601301
571101,40.1,33.9702715,-118.3630945,1400000US06037601302
571102,38.5,33.973991,-118.3621355,1400000US06037601303
571201,38.9,33.9594575,-118.3702315,1400000US06037601401
571202,41.1,33.951015,-118.3656995,1400000US06037601402
5713,40.9,33.943628,-118.363495,1400000US06037601501
5714,40.7,33.940659,-118.363495,1400000US06037601502
571502,42.4,33.93469,-118.363465,1400000US06037601600
571504,38,33.9345775,-118.350415,1400000US06037601700
571505,33.2,33.9436365,-118.3504315,1400000US06037601801
5716,24,33.9400165,-118.350423,1400000US06037601802
571701,27.9,33.9416,-118.339395,1400000US06037601900
571703,40.3,33.9273185,-118.3395145,1400000US06037602002
571704,32.8,33.9343385,-118.339381,1400000US06037602003
5718,50,33.934325,-118.330778,1400000US06037602004
5719,38.7,33.9285675,-118.356887,1400000US06037602103
572001,37.9,33.928417,-118.348165,1400000US06037602104
572201,36.5,33.9200625,-118.348161,1400000US06037602105
572202,40.2,33.92005,-118.359021,1400000US06037602106
572301,32.3,33.92363,-118.369832,1400000US06037602200
5725,36.3,33.905529,-118.365785,1400000US06037602301
5726,37.4,33.905468,-118.37252,1400000US06037602302
5727,39.5,33.9084995,-118.356812,1400000US06037602402
573002,29.2,33.9130825,-118.3481235,1400000US06037602403
573003,35,33.905511,-118.3481055,1400000US06037602404
573004,34.5,33.905557,-118.3373245,1400000US06037602504
573101,32.1,33.905555,-118.341668,1400000US06037602505
573102,33.3,33.9073785,-118.3308455,1400000US06037602506
573201,32.6,33.9037475,-118.330837,1400000US06037602507
573202,32.2,33.9128105,-118.3395105,1400000US06037602508
5733,30.4,33.917666,-118.335149,1400000US06037602509
573401,39.9,33.9091925,-118.3177665,1400000US06037602600
573402,34.5,33.9236775,-118.3177205,1400000US06037602700
573403,42,33.9273235,-118.3002815,1400000US06037602801
573601,46.7,33.920228,-118.3002815,1400000US06037602802
5737,37.7,33.908722,-118.304711,1400000US06037602900
5738,44,33.9016845,-118.2960225,1400000US06037603001
573902,51.4,33.892234,-118.2960665,1400000US06037603004
5740,47,33.8982925,-118.304751,1400000US06037603005
